0.38810000000000E+01  -0.31410569169678E+00  -0.23683833578173E+00   0.689096759979459       0.98234303955335E+01
0.39805000000000E+01  -0.31606703104194E+00  -0.23801705096111E+00    1.06695428617340       0.96609560547751E+01
0.40800000000000E+01  -0.31784426678670E+00  -0.23921793607998E+00    1.68585403536331       0.95170723742536E+01
0.41795000000000E+01  -0.31952885060081E+00  -0.24044052321054E+00    2.72407574744360       0.93868988003264E+01
0.42790000000000E+01  -0.32097091055777E+00  -0.24168129133100E+00    4.51064880535984       0.92780344738683E+01
0.43785000000000E+01  -0.32215401259720E+00  -0.24293715513940E+00    7.66968524952550       0.91913019691012E+01
0.44780000000000E+01  -0.32307205050704E+00  -0.24420495643082E+00    13.4204520548461       0.91270518078063E+01
0.45775000000000E+01  -0.32370117471519E+00  -0.24548099392708E+00    24.2223201587843       0.90865931495179E+01
0.46770000000000E+01  -0.32400572557093E+00  -0.24676088448068E+00    45.2123841096748       0.90718655209126E+01
0.47765000000000E+01  -0.32393520970200E+00  -0.24803941480603E+00    87.5411311001062       0.90855780132064E+01
0.48760000000000E+01  -0.32340634967225E+00  -0.24931037762580E+00    176.463552503192       0.91321760516103E+01
0.49755000000000E+01  -0.32251539212683E+00  -0.25056718411132E+00    371.960051041428       0.92063245859352E+01
0.50750000000000E+01  -0.32124451067558E+00  -0.25180005587158E+00    824.284489992674       0.93076710015004E+01
0.51745000000000E+01  -0.31960987079768E+00  -0.25299727806837E+00    1933.25153314435       0.94331894185697E+01
0.52740000000000E+01  -0.31777276573192E+00  -0.25414575457312E+00    4838.66929727790       0.95700660974152E+01
0.53735000000000E+01  -0.31588752064412E+00  -0.25522971310967E+00    13058.8070773549       0.97041231712394E+01
0.54730000000000E+01  -0.31409777074632E+00  -0.25623018077024E+00    38508.3604592088       0.98210755783279E+01
0.55725000000000E+01  -0.31251406743568E+00  -0.25712452379220E+00    126205.971308719       0.99094160077383E+01
0.56720000000000E+01  -0.31117866323634E+00  -0.25788613600440E+00    470129.739745887       0.99639292776826E+01
0.57715000000000E+01  -0.31017000209635E+00  -0.25848457614684E+00    2051650.97915018       0.99804292175065E+01
0.58710000000000E+01  -0.30958547517042E+00  -0.25888573436866E+00    10938910.4638889       0.99568515607649E+01
0.59705000000000E+01  -0.30924104527147E+00  -0.25905277252329E+00    75687879.7736852       0.99085382033497E+01
0.60700000000000E+01  -0.30914170908964E+00  -0.25894878577313E+00    743600920.991753       0.98409169758075E+01
0.61695000000000E+01  -0.30922020519955E+00  -0.25853921656168E+00    11919115782.4275       0.97627992238040E+01
0.62690000000000E+01  -0.30938218173075E+00  -0.25779541545309E+00    385702588631.338       0.96830006077797E+01
0.63685000000000E+01  -0.30952840964575E+00  -0.25669839560144E+00    31857054896579.9       0.96088336448383E+01
0.64680000000000E+01  -0.30955912886156E+00  -0.25524203479190E+00   3.162377388190691E+015  0.95458971545122E+01
0.65675000000000E+01  -0.30939259173761E+00  -0.25343497240517E+00   2.571163370848002E+015  0.94974090503904E+01
0.66670000000000E+01  -0.30926919423728E+00  -0.25130082868204E+00    23918040839626.4       0.94501010986537E+01
0.67665000000000E+01  -0.30899749918600E+00  -0.24887507493291E+00    306452369685.341       0.94101183715587E+01
0.68660000000000E+01  -0.30874083181616E+00  -0.24620250230199E+00    9944502651.90482       0.93660299398613E+01
0.69655000000000E+01  -0.30861259221266E+00  -0.24333240589389E+00    641897765.260689       0.93083849958965E+01
0.70650000000000E+01  -0.30868725904528E+00  -0.24031431233842E+00    66922882.8578219       0.92298958760805E+01
0.71645000000000E+01  -0.30898950486015E+00  -0.23719455115315E+00    9843393.06548878       0.91268089710804E+01
0.72640000000000E+01  -0.30947593371981E+00  -0.23401399883181E+00    1870899.80264858       0.90005012988419E+01
0.73635000000000E+01  -0.31000966145811E+00  -0.23080702378085E+00    433187.197314571       0.88589494594330E+01
0.74630000000000E+01  -0.31071798767678E+00  -0.22760223344278E+00    117259.351805252       0.86984485809000E+01
0.75625000000000E+01  -0.31127944981871E+00  -0.22442114289818E+00    36021.8161369220       0.85387327470813E+01
0.76620000000000E+01  -0.31163522693910E+00  -0.22128008271828E+00    12284.0403769341       0.83862190051027E+01
0.77615000000000E+01  -0.31172555417354E+00  -0.21819109215218E+00    4572.63066338319       0.82468481002196E+01
0.78610000000000E+01  -0.31148630318077E+00  -0.21516269304141E+00    1833.78656084717       0.81259332435066E+01
0.79605000000000E+01  -0.31086801964481E+00  -0.21220068159634E+00    784.103514729004       0.80272190379505E+01
0.80600000000000E+01  -0.30983696526784E+00  -0.20930880070235E+00    354.485131392428       0.79530372133857E+01
0.81595000000000E+01  -0.30836172036433E+00  -0.20648931071058E+00    168.283917045257       0.79052301236356E+01
0.82590000000000E+01  -0.30656448525762E+00  -0.20374453786295E+00    83.4135372809046       0.78780250775325E+01
0.83585000000000E+01  -0.30443573291951E+00  -0.20107463005526E+00    42.9641708039194       0.78720764497797E+01
0.84580000000000E+01  -0.30201330081966E+00  -0.19847848315657E+00    22.9029782039229       0.78856406940973E+01
0.85575000000000E+01  -0.29937927355318E+00  -0.19595517905826E+00    12.5916099231285       0.79147910024079E+01
0.86570000000000E+01  -0.29658610786551E+00  -0.19350350264931E+00    7.11804184010473       0.79570215523406E+01
0.87565000000000E+01  -0.29366984206659E+00  -0.19112202288093E+00    4.12642377379434       0.80106186448702E+01
0.88560000000000E+01  -0.29065313348230E+00  -0.18880916540223E+00    2.44731727800393       0.80745566201371E+01
0.89555000000000E+01  -0.28754163494074E+00  -0.18656328364092E+00    1.48175644807485       0.81487869934578E+01
0.90550000000000E+01  -0.28437969516598E+00  -0.18438321176914E+00   0.914060154631338       0.82310142647067E+01
0.91545000000000E+01  -0.28121286585812E+00  -0.18226753939642E+00   0.573428051561859       0.83186980025519E+01
0.92540000000000E+01  -0.27801526564568E+00  -0.18021361172155E+00   0.365189374013475       0.84135451768075E+01
0.93535000000000E+01  -0.27483181903131E+00  -0.17821955963050E+00   0.235687178249679       0.85128408254613E+01
0.94530000000000E+01  -0.27168442561894E+00  -0.17628356897273E+00   0.153875758819488       0.86151275887170E+01
0.95525000000000E+01  -0.26858339135759E+00  -0.17440387084079E+00   0.101444665726502       0.87196082493056E+01
0.96520000000000E+01  -0.26553049601396E+00  -0.17257874519514E+00   6.740036255115925E-002  0.88260482145615E+01
0.97515000000000E+01  -0.26251693137324E+00  -0.17080653169243E+00   4.503181943044064E-002  0.89350681749692E+01
0.98510000000000E+01  -0.25953395452896E+00  -0.16908574424071E+00   3.017828132661185E-002  0.90474255617411E+01
0.99505000000000E+01  -0.25665020144037E+00  -0.16741529913101E+00   2.022251280660708E-002  0.91572155517260E+01
0.10050000000000E+02  -0.25379867032734E+00  -0.16579310039213E+00   1.349576833423122E-002  0.92700108281941E+01
0.10149500000000E+02  -0.25101126699056E+00  -0.16421765766282E+00   8.920515307961284E-003  0.93828690459399E+01
0.10249000000000E+02  -0.24830092802624E+00  -0.16268756671673E+00   5.792705297725853E-003  0.94942562957065E+01
0.10348500000000E+02  -0.24567165954358E+00  -0.16120149474240E+00   3.647219889899505E-003  0.96033434871565E+01
0.10448000000000E+02  -0.24312109210875E+00  -0.15975817720845E+00   2.173614055764939E-003  0.97099125712465E+01
0.10547500000000E+02  -0.24063859858846E+00  -0.15835641974436E+00   1.162694501635251E-003  0.98147483998458E+01
0.10647000000000E+02  -0.23819666711698E+00  -0.15699510731591E+00   4.722476698973827E-004  0.99209704153548E+01
0.10746500000000E+02  -0.23587444842495E+00  -0.15567346534556E+00   4.807023683211664E-006  0.10018341300654E+02
0.10846000000000E+02  -0.23359629510222E+00  -0.15439024690776E+00  -3.069221768550636E-004  0.10115995037950E+02
0.10945500000000E+02  -0.23138563050882E+00  -0.15314448423185E+00  -5.097136172636411E-004  0.10210638564589E+02
0.11045000000000E+02  -0.22925710726754E+00  -0.15193532547692E+00  -6.362704452104934E-004  0.10299716436748E+02
0.11144500000000E+02  -0.22721606390066E+00  -0.15076199779714E+00  -7.095753011639499E-004  0.10381752295774E+02
0.11244000000000E+02  -0.22526137127909E+00  -0.14962380660699E+00  -7.458485943748406E-004  0.10456194884219E+02
0.11343500000000E+02  -0.22338350855966E+00  -0.14852013817527E+00  -7.565763019980369E-004  0.10524005612330E+02
0.11443000000000E+02  -0.22155575504956E+00  -0.14745046589110E+00  -7.499103546948951E-004  0.10589592795701E+02
0.11542500000000E+02  -0.21982920390061E+00  -0.14641445282557E+00  -7.316425201229518E-004  0.10643545550925E+02
0.11642000000000E+02  -0.21816733646975E+00  -0.14541170021459E+00  -7.058861215625471E-004  0.10692232522526E+02
0.11741500000000E+02  -0.21656738648706E+00  -0.14444189671255E+00  -6.755561519652084E-004  0.10736321849818E+02
0.11841000000000E+02  -0.21505138167246E+00  -0.14350488746942E+00  -6.427093102910976E-004  0.10771542587252E+02
0.11940500000000E+02  -0.21362879291836E+00  -0.14260062008843E+00  -6.087860735266751E-004  0.10795969164652E+02
0.12040000000000E+02  -0.21230063016986E+00  -0.14172914359621E+00  -5.747838347311988E-004  0.10809580738683E+02
0.12139500000000E+02  -0.21105751092225E+00  -0.14089060766363E+00  -5.413812542724601E-004  0.10814937383700E+02
0.12239000000000E+02  -0.20987003421872E+00  -0.14008526121368E+00  -5.090278964444651E-004  0.10819445633712E+02
0.12338500000000E+02  -0.20875918897506E+00  -0.13931348832329E+00  -4.780090405467686E-004  0.10819665560450E+02
0.12438000000000E+02  -0.20774036406424E+00  -0.13857573697257E+00  -4.484926561203120E-004  0.10813402189888E+02
0.12537500000000E+02  -0.20676371253063E+00  -0.13787244323166E+00  -4.205635097757707E-004  0.10812956880522E+02
0.12637000000000E+02  -0.20586278774457E+00  -0.13720414162492E+00  -3.942479520921597E-004  0.10812048371206E+02
0.12736500000000E+02  -0.20505087196946E+00  -0.13657136864901E+00  -3.695319317168977E-004  0.10808890686179E+02
0.12836000000000E+02  -0.20432871784229E+00  -0.13597461514429E+00  -3.463740732996557E-004  0.10804332692061E+02
0.12935500000000E+02  -0.20368401426960E+00  -0.13541427278214E+00  -3.247151491465858E-004  0.10801592394060E+02
0.13035000000000E+02  -0.20308261785208E+00  -0.13489057739368E+00  -3.044849112786805E-004  0.10807383160535E+02
0.13134500000000E+02  -0.20249717181688E+00  -0.13440357067696E+00  -2.856069890455670E-004  0.10825740229810E+02
0.13234000000000E+02  -0.20203319841741E+00  -0.13395309087185E+00  -2.680023682972514E-004  0.10836051643241E+02
0.13333500000000E+02  -0.20155864942141E+00  -0.13353852983882E+00  -2.515918307543363E-004  0.10860601053953E+02
0.13433000000000E+02  -0.20112531386301E+00  -0.13315903674481E+00  -2.362976320800231E-004  0.10888015906856E+02
0.13532500000000E+02  -0.20075306497377E+00  -0.13281343248108E+00  -2.220446238968291E-004  0.10913417607284E+02
0.13632000000000E+02  -0.20044482523108E+00  -0.13250022657326E+00  -2.087609712183780E-004  0.10935129832120E+02
0.13731500000000E+02  -0.20018921016693E+00  -0.13221765857717E+00  -1.963785771807372E-004  0.10953765056322E+02
0.13831000000000E+02  -0.19995424215701E+00  -0.13196375796568E+00  -1.848332977386145E-004  0.10972653218148E+02
0.13930500000000E+02  -0.19966484373982E+00  -0.13173641879690E+00  -1.740650073746208E-004  0.11000228360440E+02
0.14030000000000E+02  -0.19952221715728E+00  -0.13153358098755E+00  -1.640175608458650E-004  0.11009881088389E+02
0.14129500000000E+02  -0.19932101846531E+00  -0.13135299029728E+00  -1.546386840958647E-004  0.11027202766938E+02
0.14229000000000E+02  -0.19912476653565E+00  -0.13119253158256E+00  -1.458798186181705E-004  0.11043671607268E+02
0.14328500000000E+02  -0.19896372836991E+00  -0.13105019354013E+00  -1.376959369828022E-004  0.11055705442727E+02
0.14428000000000E+02  -0.19884644184869E+00  -0.13092407986872E+00  -1.300453423465254E-004  0.11062580235739E+02
0.14527500000000E+02  -0.19876602285710E+00  -0.13081242556492E+00  -1.228894611334020E-004  0.11065325524447E+02
0.14627000000000E+02  -0.19869658058697E+00  -0.13071360693951E+00  -1.161926353743244E-004  0.11066868308431E+02
0.14726500000000E+02  -0.19857560603832E+00  -0.13062614939840E+00  -1.099219191965217E-004  0.11073648722450E+02
0.14826000000000E+02  -0.19852589896957E+00  -0.13054882140012E+00  -1.040468824796944E-004  0.11073122824539E+02
0.14925500000000E+02  -0.19844779169296E+00  -0.13048040761952E+00  -9.853942361269825E-005  0.11075515519851E+02
0.15025000000000E+02  -0.19834839025324E+00  -0.13041983297926E+00  -9.337359249481379E-005  0.11080059040544E+02
0.15124500000000E+02  -0.19826865551847E+00  -0.13036618682352E+00  -8.852542435469632E-005  0.11082771890726E+02
0.15224000000000E+02  -0.19822279542614E+00  -0.13031865925657E+00  -8.397278455254724E-005  0.11082392744991E+02
0.15323500000000E+02  -0.19820837053549E+00  -0.13027652721902E+00  -7.969522424520433E-005  0.11079262797936E+02
0.15423000000000E+02  -0.19820527075586E+00  -0.13023914464669E+00  -7.567384659834148E-005  0.11075350759420E+02
0.15522500000000E+02  -0.19816244100955E+00  -0.13020593761147E+00  -7.189118310123327E-005  0.11075441922474E+02
0.15622000000000E+02  -0.19813051998268E+00  -0.13017646565499E+00  -6.833107945984018E-005  0.11074758008230E+02
0.15721500000000E+02  -0.19811393284379E+00  -0.13015031527562E+00  -6.497859050000007E-005  0.11072901320549E+02
0.15821000000000E+02  -0.19805378660503E+00  -0.13012704003393E+00  -6.181988349427654E-005  0.11075302512349E+02
0.15920500000000E+02  -0.19800237562035E+00  -0.13010632143141E+00  -5.884214932603440E-005  0.11077112308765E+02
0.16020000000000E+02  -0.19797951152110E+00  -0.13008787539719E+00  -5.603352091701860E-005  0.11076521574871E+02
0.16119500000000E+02  -0.19798683402877E+00  -0.13007144327184E+00  -5.338299836593940E-005  0.11073395140933E+02
0.16219000000000E+02  -0.19800925136206E+00  -0.13005678751851E+00  -5.088038027226870E-005  0.11069113286689E+02
0.16318500000000E+02  -0.19800531255472E+00  -0.13004369162210E+00  -4.851620074936605E-005  0.11067422938690E+02
0.16418000000000E+02  -0.19796022109031E+00  -0.13003199449921E+00  -4.628167166255264E-005  0.11069626206683E+02
0.16517500000000E+02  -0.19798605242250E+00  -0.13002162124395E+00  -4.416862965966902E-005  0.11065581787354E+02
0.16617000000000E+02  -0.19794494846519E+00  -0.13001233087292E+00  -4.216948759315596E-005  0.11067722800162E+02
0.16716500000000E+02  -0.19790232674983E+00  -0.13000401651807E+00  -4.027718996323753E-005  0.11070130572773E+02
0.16816000000000E+02  -0.19788405286596E+00  -0.12999658183036E+00  -3.848517204097333E-005  0.11070471875173E+02
0.16915500000000E+02  -0.19789576135210E+00  -0.12998993347831E+00  -3.678732235757190E-005  0.11068239523822E+02
0.17015000000000E+02  -0.19792681790781E+00  -0.12998397899305E+00  -3.517794827227826E-005  0.11064386206260E+02
0.17114500000000E+02  -0.19794377871006E+00  -0.12997862813536E+00  -3.365174435532853E-005  0.11061900010472E+02
0.17214000000000E+02  -0.19786849362729E+00  -0.12997379562917E+00  -3.220376334489968E-005  0.11067751213483E+02
0.17313500000000E+02  -0.19793539000240E+00  -0.12996956638849E+00  -3.082938945771620E-005  0.11060971548839E+02
0.17413000000000E+02  -0.19790798659343E+00  -0.12996575040009E+00  -2.952431385207547E-005  0.11062691066029E+02
0.17512500000000E+02  -0.19786765191884E+00  -0.12996231476122E+00  -2.828451205959713E-005  0.11065630323435E+02
0.17612000000000E+02  -0.19784717483610E+00  -0.12995923133042E+00  -2.710622321808741E-005  0.11066857748566E+02
0.17711500000000E+02  -0.19785632168662E+00  -0.12995646789152E+00  -2.598593095262421E-005  0.11065499702158E+02
0.17811000000000E+02  -0.19788854666961E+00  -0.12995398609975E+00  -2.492034576541785E-005  0.11062138814693E+02
0.17910500000000E+02  -0.19791714789240E+00  -0.12995174279145E+00  -2.390638880727468E-005  0.11059151372492E+02
0.18010000000000E+02  -0.19787629992106E+00  -0.12994969682322E+00  -2.294117691468350E-005  0.11062388800227E+02
0.18109500000000E+02  -0.19791138505825E+00  -0.12994791836583E+00  -2.202200880674216E-005  0.11058903489235E+02
0.18209000000000E+02  -0.19789857137736E+00  -0.12994632826311E+00  -2.114635234542800E-005  0.11059713275136E+02
0.18308500000000E+02  -0.19785922819947E+00  -0.12994488192511E+00  -2.031183277117273E-005  0.11062913811173E+02
0.18408000000000E+02  -0.19783432395045E+00  -0.12994357759569E+00  -1.951622183339399E-005  0.11064858538662E+02
0.18507500000000E+02  -0.19783807407617E+00  -0.12994240771008E+00  -1.875742774263937E-005  0.11064281208857E+02
0.18607000000000E+02  -0.19786780768353E+00  -0.12994135614160E+00  -1.803348587736634E-005  0.11061418876649E+02
0.18706500000000E+02  -0.19790259037854E+00  -0.12994039899499E+00  -1.734255018417981E-005  0.11058131991334E+02
0.18806000000000E+02  -0.19788900710906E+00  -0.12993950980102E+00  -1.668288521562038E-005  0.11059162371238E+02
0.18905500000000E+02  -0.19789315674223E+00  -0.12993873781997E+00  -1.605285875439602E-005  0.11058632296283E+02
0.19005000000000E+02  -0.19789892852910E+00  -0.12993807964667E+00  -1.545093497731760E-005  0.11057971830971E+02
0.19104500000000E+02  -0.19786157700498E+00  -0.12993746663286E+00  -1.487566811617512E-005  0.11061155159320E+02
0.19204000000000E+02  -0.19783193978413E+00  -0.12993690765781E+00  -1.432569657641127E-005  0.11063666979516E+02
0.19303500000000E+02  -0.19782917682636E+00  -0.12993640624071E+00  -1.379973747774796E-005  0.11063804147800E+02
0.19403000000000E+02  -0.19785441310191E+00  -0.12993595662775E+00  -1.329658158392523E-005  0.11061466419480E+02
0.19502500000000E+02  -0.19789174667990E+00  -0.12993554392887E+00  -1.281508859145180E-005  0.11058066401390E+02
0.19602000000000E+02  -0.19789788382124E+00  -0.12993514796870E+00  -1.235418274976284E-005  0.11057445667733E+02
0.19701500000000E+02  -0.19787102652123E+00  -0.12993478821895E+00  -1.191284878745889E-005  0.11059758880525E+02
0.19801000000000E+02  -0.19790148268252E+00  -0.12993453011728E+00  -1.149012812137822E-005  0.11056990450822E+02
0.19900500000000E+02  -0.19786836758688E+00  -0.12993427415353E+00  -1.108511532715251E-005  0.11059869369540E+02
0.20000000000000E+02  -0.19783461181154E+00  -0.12993403317575E+00  -1.069695485162862E-005  0.11062811985613E+02
0.20100000000000E+02  -0.19782504360328E+00  -0.12993381534543E+00  -1.032300721949064E-005  0.11063613436265E+02
0.20199000000000E+02  -0.19784454797347E+00  -0.12993362372106E+00  -9.967999824919090E-006  0.11061840321533E+02
0.20298000000000E+02  -0.19788161339427E+00  -0.12993344629923E+00  -9.627401751738552E-006  0.11058514659824E+02
0.20397000000000E+02  -0.19790193076530E+00  -0.12993326647284E+00  -9.300538471776095E-006  0.11056680661892E+02
0.20496000000000E+02  -0.19783691851823E+00  -0.12993306924140E+00  -8.986771218202510E-006  0.11062418957732E+02
0.20595000000000E+02  -0.19790250641420E+00  -0.12993298828870E+00  -8.685494869874490E-006  0.11056571661805E+02
0.20694000000000E+02  -0.19787777544027E+00  -0.12993289007490E+00  -8.396135973610517E-006  0.11058738514250E+02
0.20793000000000E+02  -0.19784099336330E+00  -0.12993278756365E+00  -8.118150894597226E-006  0.11061978147367E+02
0.20892000000000E+02  -0.19782386671698E+00  -0.12993269321768E+00  -7.851024085875160E-006  0.11063476992387E+02
0.20991000000000E+02  -0.19783580444799E+00  -0.12993261111052E+00  -7.594266468543340E-006  0.11062399419272E+02
0.21090000000000E+02  -0.19787025119452E+00  -0.12993253541936E+00  -7.347413914955728E-006  0.11059327803967E+02
0.21189000000000E+02  -0.19790081591076E+00  -0.12993245208727E+00  -7.110025827765811E-006  0.11056604236270E+02
0.21288000000000E+02  -0.19786261420585E+00  -0.12993234581524E+00  -6.881683808210454E-006  0.11059981735858E+02
0.21387000000000E+02  -0.19789811257415E+00  -0.12993230823589E+00  -6.661990407517164E-006  0.11056820670128E+02
0.21486000000000E+02  -0.19788767804654E+00  -0.12993228282887E+00  -6.450567955771806E-006  0.11057733342844E+02
0.21585000000000E+02  -0.19784980091412E+00  -0.12993224208397E+00  -6.247057463001293E-006  0.11061082126057E+02
0.21684000000000E+02  -0.19782552539099E+00  -0.12993220057039E+00  -6.051117587609531E-006  0.11063226465574E+02
0.21783000000000E+02  -0.19782935193339E+00  -0.12993216565239E+00  -5.862423667659636E-006  0.11062878970847E+02
0.21882000000000E+02  -0.19785916182356E+00  -0.12993213481563E+00  -5.680666810821062E-006  0.11060227965056E+02
0.21981000000000E+02  -0.19789514862990E+00  -0.12993209643462E+00  -5.505553039101954E-006  0.11057031648549E+02
0.22080000000000E+02  -0.19788652536953E+00  -0.12993203466429E+00  -5.336802484764381E-006  0.11057793473008E+02
0.22179000000000E+02  -0.19788479212544E+00  -0.12993200060680E+00  -5.174148634076644E-006  0.11057942378271E+02
0.22278000000000E+02  -0.19789597996032E+00  -0.12993201230755E+00  -5.017337615793709E-006  0.11056943698521E+02
0.22377000000000E+02  -0.19786002068206E+00  -0.12993200143959E+00  -4.866127531475578E-006  0.11060127290454E+02
0.22476000000000E+02  -0.19782965898462E+00  -0.12993198351912E+00  -4.720287824955539E-006  0.11062816171615E+02
0.22575000000000E+02  -0.19782519517698E+00  -0.12993196868228E+00  -4.579598688457612E-006  0.11063208589271E+02
0.22674000000000E+02  -0.19784886734651E+00  -0.12993195749079E+00  -4.443850503035147E-006  0.11061105892947E+02
0.22773000000000E+02  -0.19788650051718E+00  -0.12993194084265E+00  -4.312843311163097E-006  0.11057766733284E+02
0.22872000000000E+02  -0.19789842225999E+00  -0.12993190333794E+00  -4.186386319464543E-006  0.11056709762837E+02
0.22971000000000E+02  -0.19785880998424E+00  -0.12993185498287E+00  -4.064297429689654E-006  0.11060221754694E+02
0.23070000000000E+02  -0.19790109196793E+00  -0.12993188836680E+00  -3.946402796192567E-006  0.11056468547164E+02
0.23169000000000E+02  -0.19787092969801E+00  -0.12993189422227E+00  -3.832536408269617E-006  0.11059139903941E+02
0.23268000000000E+02  -0.19783598787407E+00  -0.12993188766800E+00  -3.722539695832295E-006  0.11062236780878E+02
0.23367000000000E+02  -0.19782339418624E+00  -0.12993188117995E+00  -3.616261156989393E-006  0.11063352221861E+02
0.23466000000000E+02  -0.19783985904764E+00  -0.12993187826530E+00  -3.513556006207678E-006  0.11061890409975E+02
0.23565000000000E+02  -0.19787618522125E+00  -0.12993187247625E+00  -3.414285841807815E-006  0.11058668218283E+02
0.23664000000000E+02  -0.19790161836682E+00  -0.12993184960999E+00  -3.318318331633703E-006  0.11056414126800E+02
0.23763000000000E+02  -0.19784129213070E+00  -0.12993179628757E+00  -3.225526915809256E-006  0.11061765370380E+02
0.23862000000000E+02  -0.19790110730673E+00  -0.12993182753353E+00  -3.135790525566762E-006  0.11056458684125E+02
0.23961000000000E+02  -0.19788170884256E+00  -0.12993184507888E+00  -3.048993317196736E-006  0.11058176180719E+02
0.24060000000000E+02  -0.19784420123995E+00  -0.12993184517482E+00  -2.965024420229892E-006  0.11061501079875E+02
0.24159000000000E+02  -0.19782397774068E+00  -0.12993184213596E+00  -2.883777699018635E-006  0.11063294003228E+02
0.24258000000000E+02  -0.19783254257430E+00  -0.12993184229234E+00  -2.805151526938388E-006  0.11062533581048E+02
0.24357000000000E+02  -0.19786526790548E+00  -0.12993184196672E+00  -2.729048572478224E-006  0.11059630966993E+02
0.24456000000000E+02  -0.19789870784150E+00  -0.12993182870545E+00  -2.655375596536026E-006  0.11056666916189E+02
